,orderItemID,orderDate,deliveryDate,itemID,size,color,manufacturerID,price,customerID,salutation,dateOfBirth,state,creationDate,returnShipment
74955,74956,2012-05-30,2012-06-01,514,36,hibiscus,9,99.9,11194,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
75111,75112,2012-05-30,2012-06-01,70,38,grey,34,29.9,167,Mrs,1901-01-22,Baden-Wuerttemberg,2011-02-16,1
75112,75113,2012-05-30,2012-06-01,70,36,grey,34,29.9,167,Mrs,1901-01-22,Baden-Wuerttemberg,2011-02-16,0
75383,75384,2012-05-30,2012-06-04,41,39,brown,1,99.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
75384,75385,2012-05-30,2012-06-04,187,xl,black,14,49.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,0
75385,75386,2012-05-30,2012-06-04,187,xxl,black,14,49.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
75386,75387,2012-05-30,2012-06-04,187,xl,blue,14,49.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,0
75387,75388,2012-05-30,2012-06-04,187,xxl,blue,14,49.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
75388,75389,2012-05-30,2012-06-04,378,l,black,5,59.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,0
75389,75390,2012-05-30,2012-06-04,403,44,black,14,39.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,0
75390,75391,2012-05-30,2012-06-06,403,46,black,14,39.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
75391,75392,2012-05-30,2012-06-12,41,38,pink,1,99.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
75392,75393,2012-05-30,,378,xl,black,5,59.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,0
75462,75463,2012-05-31,2012-06-04,22,xl,blue,14,24.9,24853,Mrs,1900-11-19,North Rhine-Westphalia,2011-09-02,1
75463,75464,2012-05-31,2012-06-04,187,xl,grey,14,59.9,24853,Mrs,1900-11-19,North Rhine-Westphalia,2011-09-02,1
75464,75465,2012-05-31,2012-06-04,143,l,black,5,49.9,24853,Mrs,1900-11-19,North Rhine-Westphalia,2011-09-02,1
75465,75466,2012-05-31,2012-06-04,143,l,brown,5,49.9,24853,Mrs,1900-11-19,North Rhine-Westphalia,2011-09-02,1
75466,75467,2012-05-31,2012-06-04,955,10,black,21,49.95,24853,Mrs,1900-11-19,North Rhine-Westphalia,2011-09-02,0
75499,75500,2012-05-31,2012-06-04,171,l,denim,3,29.9,2118,Mrs,1900-11-20,Baden-Wuerttemberg,2011-02-16,0
75500,75501,2012-05-31,2012-06-04,268,m,pink,2,29.9,2118,Mrs,1900-11-20,Baden-Wuerttemberg,2011-02-16,0
75501,75502,2012-05-31,2012-06-04,268,l,pink,2,29.9,2118,Mrs,1900-11-20,Baden-Wuerttemberg,2011-02-16,1
75547,75548,2012-05-31,2012-06-04,413,s,denim,14,59.9,10390,Mrs,1900-11-19,Bavaria,2011-04-04,1
76217,76218,2012-05-31,2012-06-04,210,xl,black,2,39.9,25064,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-26,1
76218,76219,2012-05-31,2012-06-04,146,xl,green,3,21.9,25064,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-26,0
76219,76220,2012-05-31,2012-06-04,61,xl,green,28,39.9,25064,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-26,0
76220,76221,2012-05-31,,146,xl,brown,3,21.9,25064,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-26,0
76482,76483,2012-05-31,2012-06-04,38,l,blue,25,49.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,0
76483,76484,2012-05-31,2012-06-04,38,l,black,25,49.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,0
78245,78246,2012-06-02,2012-06-05,383,26,blue,69,75.95,17994,Mrs,1900-11-19,Hesse,2011-06-19,0
78246,78247,2012-06-02,2012-06-05,383,25,blue,69,75.95,17994,Mrs,1900-11-19,Hesse,2011-06-19,1
78247,78248,2012-06-02,2012-06-05,565,25,blue,69,79.95,17994,Mrs,1900-11-19,Hesse,2011-06-19,1
78248,78249,2012-06-02,2012-06-05,30,8,brown,21,49.95,17994,Mrs,1900-11-19,Hesse,2011-06-19,1
78249,78250,2012-06-02,2012-06-05,30,9,brown,21,49.95,17994,Mrs,1900-11-19,Hesse,2011-06-19,1
78448,78449,2012-06-04,2012-06-05,82,l,red,5,69.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,1
78449,78450,2012-06-04,2012-06-05,82,xl,red,5,69.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,1
78621,78622,2012-06-02,2012-06-05,6,23,ocher,6,79.9,4302,Mrs,1900-11-19,Hamburg,2011-06-29,0
78622,78623,2012-06-02,2012-06-15,6,46,ocher,6,79.9,4302,Mrs,1900-11-19,Hamburg,2011-06-29,1
78638,78639,2012-06-02,2012-06-05,604,40,magenta,1,129.9,25753,Mrs,1900-11-19,Bavaria,2011-12-04,0
78639,78640,2012-06-02,2012-06-05,324,40,ocher,44,80.0,25753,Mrs,1900-11-19,Bavaria,2011-12-04,1
78640,78641,2012-06-02,2012-06-05,135,l,khaki,33,14.9,25753,Mrs,1900-11-19,Bavaria,2011-12-04,1
78641,78642,2012-06-02,2012-06-05,258,l,blue,3,24.9,25753,Mrs,1900-11-19,Bavaria,2011-12-04,1
78642,78643,2012-06-02,2012-06-05,258,l,black,3,24.9,25753,Mrs,1900-11-19,Bavaria,2011-12-04,1
79227,79228,2012-06-03,2012-06-06,126,7+,purple,21,79.95,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,1
79228,79229,2012-06-03,2012-06-06,45,xl,grey,5,79.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,1
79229,79230,2012-06-03,2012-06-06,5,l,magenta,5,69.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,1
79230,79231,2012-06-03,2012-06-06,5,xl,ash,5,69.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,1
79231,79232,2012-06-03,2012-06-06,84,l,aubergine,5,69.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,1
79232,79233,2012-06-03,2012-06-06,32,xl,purple,3,24.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,0
79233,79234,2012-06-03,2012-06-06,369,xl,berry,5,69.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,1
79234,79235,2012-06-03,2012-06-06,86,l,green,5,79.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,0
79235,79236,2012-06-03,2012-06-06,320,46,black,25,69.9,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,1
79236,79237,2012-06-03,,126,8,purple,21,79.95,25695,Mrs,1900-11-19,Baden-Wuerttemberg,2011-12-11,0
79404,79405,2012-06-03,2012-06-05,39,37,red,26,119.9,8341,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
79405,79406,2012-06-03,2012-06-05,242,s,black,20,119.9,8341,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
79717,79718,2012-06-03,2012-06-05,394,38,black,44,105.0,26066,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
79718,79719,2012-06-03,2012-06-05,394,38,grey,44,105.0,26066,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
79719,79720,2012-06-03,2012-06-05,474,38,grey,44,110.0,26066,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
79720,79721,2012-06-03,2012-06-05,837,38,black,24,79.9,26066,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
79721,79722,2012-06-03,2012-06-05,72,38,grey,1,119.9,26066,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
79831,79832,2012-06-03,2012-06-05,346,xxl,white,5,69.9,19964,Mrs,1901-10-19,Lower Saxony,2011-02-16,0
79832,79833,2012-06-03,2012-06-05,346,xxl,mocca,5,69.9,19964,Mrs,1901-10-19,Lower Saxony,2011-02-16,0
79833,79834,2012-06-03,2012-06-05,87,xxl,black,5,79.9,19964,Mrs,1901-10-19,Lower Saxony,2011-02-16,0
79834,79835,2012-06-03,2012-06-20,87,xxl,mocca,5,79.9,19964,Mrs,1901-10-19,Lower Saxony,2011-02-16,1
79835,79836,2012-06-03,2012-07-23,346,xxl,black,5,69.9,19964,Mrs,1901-10-19,Lower Saxony,2011-02-16,1
79836,79837,2012-06-03,,87,xxl,grey,5,79.9,19964,Mrs,1901-10-19,Lower Saxony,2011-02-16,0
79988,79989,2012-06-03,2012-06-05,571,xl,black,14,49.9,26140,Mrs,1900-11-19,Bavaria,2011-02-16,0
79989,79990,2012-06-03,2012-06-05,116,xxl,brown,5,69.9,26140,Mrs,1900-11-19,Bavaria,2011-02-16,0
79990,79991,2012-06-03,2012-06-18,255,xxl,olive,37,19.9,26140,Mrs,1900-11-19,Bavaria,2011-02-16,0
79991,79992,2012-06-03,2012-07-04,32,xxl,brown,3,12.9,26140,Mrs,1900-11-19,Bavaria,2011-02-16,0
80218,80219,2012-06-04,2012-06-05,480,40,black,15,39.95,26206,Mrs,1900-11-19,Lower Saxony,2011-11-11,1
80447,80448,2012-06-03,2012-06-05,41,40,ocher,1,99.9,26263,Mrs,1901-02-08,Schleswig-Holstein,2011-02-16,1
80448,80449,2012-06-03,2012-06-05,41,40,red,1,99.9,26263,Mrs,1901-02-08,Schleswig-Holstein,2011-02-16,0
80449,80450,2012-06-03,2012-06-05,41,40,pink,1,99.9,26263,Mrs,1901-02-08,Schleswig-Holstein,2011-02-16,0
81082,81083,2012-06-05,,229,42,brown,50,69.95,22871,Mrs,1900-11-19,Brandenburg,2011-07-29,0
81437,81438,2012-06-05,2012-06-06,22,m,pink,14,24.9,20407,Mrs,1900-11-19,Hesse,2011-02-16,1
81438,81439,2012-06-05,2012-06-06,22,m,blue,14,24.9,20407,Mrs,1900-11-19,Hesse,2011-02-16,0
81464,81465,2012-06-05,2012-06-07,65,42,blue,17,79.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,0
81465,81466,2012-06-05,2012-06-07,229,40,black,50,69.95,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,1
81466,81467,2012-06-05,2012-06-07,65,40,blue,17,79.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,0
81467,81468,2012-06-05,2012-06-07,204,m,blue,5,59.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,1
81468,81469,2012-06-05,2012-06-07,204,m,petrol,5,59.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,1
81469,81470,2012-06-05,2012-06-07,204,s,petrol,5,59.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,0
81470,81471,2012-06-05,2012-06-07,28,s,black,20,39.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,0
81471,81472,2012-06-05,2012-06-07,28,m,black,20,39.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,1
81472,81473,2012-06-05,2012-06-07,28,m,grey,20,39.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,1
81473,81474,2012-06-05,2012-06-07,183,s,red,5,79.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,0
81474,81475,2012-06-05,,204,s,blue,5,59.9,26520,Mrs,1901-09-19,Baden-Wuerttemberg,2011-11-24,0
81655,81656,2012-06-05,2012-06-06,100,39,black,43,79.9,26568,Mrs,1900-11-19,Hamburg,2011-02-16,0
81656,81657,2012-06-05,2012-06-06,100,39,brown,43,79.9,26568,Mrs,1900-11-19,Hamburg,2011-02-16,1
81719,81720,2012-06-05,2012-06-06,660,40,nature,39,79.95,26587,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
81720,81721,2012-06-05,2012-06-06,166,40,olive,6,69.9,26587,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
81721,81722,2012-06-05,2012-06-06,187,l,white,14,59.9,26587,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
81812,81813,2012-06-05,2012-06-06,245,41,grey,1,79.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,1
81813,81814,2012-06-05,2012-06-06,245,42,grey,1,79.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
81814,81815,2012-06-05,2012-06-18,212,l,grey,5,39.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
81860,81861,2012-06-05,2012-06-06,184,m,red,36,59.9,26630,Mrs,1900-11-19,Hesse,2011-08-14,1
82373,82374,2012-06-05,2012-06-12,534,7+,stained,21,79.95,26772,Mrs,1900-11-19,Lower Saxony,2011-09-06,1
82374,82375,2012-06-05,2012-06-12,399,38,black,17,129.9,26772,Mrs,1900-11-19,Lower Saxony,2011-09-06,1
82375,82376,2012-06-05,,110,38,black,1,89.9,26772,Mrs,1900-11-19,Lower Saxony,2011-09-06,0
82393,82394,2012-06-06,2012-06-07,251,39,black,12,99.9,26785,Mrs,1900-11-19,Bavaria,2011-10-12,1
83287,83288,2012-06-06,2012-06-07,557,42,black,1,129.9,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
83288,83289,2012-06-06,2012-06-07,65,41,blue,17,79.9,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
83289,83290,2012-06-06,2012-06-07,41,42,blue,1,99.9,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
83635,83636,2012-06-06,2012-06-12,407,m,olive,74,39.9,27102,Mrs,1900-11-19,Schleswig-Holstein,2011-11-26,0
83638,83639,2012-06-06,2012-06-12,258,s,blue,3,24.9,25753,Mrs,1900-11-19,Bavaria,2011-12-04,0
83639,83640,2012-06-06,2012-06-12,258,s,black,3,24.9,25753,Mrs,1900-11-19,Bavaria,2011-12-04,0
83762,83763,2012-06-06,2012-06-12,129,36,olive,50,69.95,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,0
83763,83764,2012-06-06,2012-06-12,875,s,olive,9,89.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,1
83764,83765,2012-06-06,2012-06-12,875,m,olive,9,89.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,1
83765,83766,2012-06-06,2012-06-12,478,m,grey,9,39.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,0
83766,83767,2012-06-06,2012-06-12,110,36,ocher,1,89.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,0
83767,83768,2012-06-06,,129,36,grey,50,69.95,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,0
83768,83769,2012-06-06,,366,36,grey,4,79.95,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,0
83853,83854,2012-06-07,2012-06-12,187,l,green,14,29.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,0
83854,83855,2012-06-07,2012-06-12,187,l,purple,14,49.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,1
83855,83856,2012-06-07,2012-06-12,688,l,purple,5,49.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,0
83856,83857,2012-06-07,2012-06-12,688,l,black,5,49.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,0
83857,83858,2012-06-07,2012-06-12,417,8,black,19,59.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,1
83858,83859,2012-06-07,2012-06-12,187,l,white,14,49.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,0
83859,83860,2012-06-07,2012-06-12,1348,l,purple,105,59.9,9252,Mrs,1901-09-22,Lower Saxony,2011-05-18,1
83927,83928,2012-06-07,2012-06-12,38,l,blue,25,49.9,8743,Mrs,1900-11-19,Berlin,2011-07-31,1
84158,84159,2012-06-07,2012-06-12,561,m,grey,3,14.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
84159,84160,2012-06-07,2012-06-12,561,m,petrol,3,14.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
84160,84161,2012-06-07,2012-06-12,402,l,grey,46,14.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
84161,84162,2012-06-07,2012-06-12,588,m,black,14,49.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
84162,84163,2012-06-07,2012-06-12,128,m,grey,49,49.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
84163,84164,2012-06-07,2012-06-12,906,unsized,green,99,29.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
84164,84165,2012-06-07,2012-06-12,237,unsized,olive,59,39.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
84165,84166,2012-06-07,2012-06-12,331,unsized,green,32,9.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
84166,84167,2012-06-07,2012-06-12,683,unsized,grey,46,7.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
84167,84168,2012-06-07,2012-06-19,25,m,ash,5,49.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
84168,84169,2012-06-07,2012-07-02,3,l,grey,3,19.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
85023,85024,2012-06-08,2012-06-12,413,m,azure,14,59.9,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
85319,85320,2012-06-08,2012-06-12,73,xl,kanel,35,159.95,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
85320,85321,2012-06-08,2012-06-12,298,m,petrol,36,69.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
85321,85322,2012-06-08,2012-06-12,115,44,blue,25,69.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
85322,85323,2012-06-08,2012-06-12,95,22,white,25,59.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
85323,85324,2012-06-08,2012-06-12,332,l,blue,46,29.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
85324,85325,2012-06-08,2012-06-12,76,l,mocca,37,29.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
85325,85326,2012-06-08,2012-06-12,756,l,black,2,49.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
85326,85327,2012-06-08,2012-06-12,214,l,ash,49,89.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
85327,85328,2012-06-08,2012-06-12,103,39,grey,17,139.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
85328,85329,2012-06-08,2012-06-27,399,39,brown,17,129.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
85471,85472,2012-06-08,2012-06-12,397,39,nature,53,49.9,27541,Mrs,1901-09-20,Bavaria,2011-02-16,0
85472,85473,2012-06-08,2012-06-12,1051,39,black,43,89.9,27541,Mrs,1901-09-20,Bavaria,2011-02-16,1
86038,86039,2012-06-09,2012-06-12,707,42,champagner,1,79.9,27665,Mrs,1900-11-19,Bavaria,2011-02-16,1
86039,86040,2012-06-09,2012-06-12,786,42,black,55,139.9,27665,Mrs,1900-11-19,Bavaria,2011-02-16,1
86040,86041,2012-06-09,2012-06-27,603,42,black,55,169.9,27665,Mrs,1900-11-19,Bavaria,2011-02-16,1
86078,86079,2012-06-09,2012-06-12,371,9,brown,21,49.95,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
86079,86080,2012-06-09,2012-06-12,463,42,red,25,39.9,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
86080,86081,2012-06-09,2012-06-12,28,m,grey,20,24.9,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
86081,86082,2012-06-09,2012-06-12,5,s,blue,5,39.9,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
86082,86083,2012-06-09,,191,s,blau,3,12.9,10390,Mrs,1900-11-19,Bavaria,2011-04-04,0
86205,86206,2012-06-09,2012-06-12,278,40,olive,50,49.95,27697,Mrs,1900-11-19,North Rhine-Westphalia,2011-09-25,1
86359,86360,2012-06-09,2012-06-13,185,44,brown,11,89.9,10304,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-16,1
86361,86362,2012-06-09,2012-06-13,897,xl,grey,33,9.9,4302,Mrs,1900-11-19,Hamburg,2011-06-29,1
86362,86363,2012-06-09,2012-06-13,897,xl,grey,33,9.9,4302,Mrs,1900-11-19,Hamburg,2011-06-29,1
86670,86671,2012-06-10,2012-06-13,92,xl,turquoise,42,69.9,27813,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-04,1
87170,87171,2012-06-10,2012-06-13,191,m,ash,3,21.9,6794,Mrs,1900-11-19,Berlin,2011-12-03,0
87171,87172,2012-06-10,2012-06-13,191,m,olive,3,21.9,6794,Mrs,1900-11-19,Berlin,2011-12-03,0
87412,87413,2012-06-11,2012-06-13,394,39,ecru,44,105.0,3707,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
87413,87414,2012-06-11,2012-06-13,1357,32,pink,47,24.9,3707,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
87608,87609,2012-06-11,2012-06-13,571,m,white,14,49.9,1317,Mrs,1900-11-19,Bavaria,2011-11-03,0
87609,87610,2012-06-11,2012-06-13,449,m,berry,3,14.9,1317,Mrs,1900-11-19,Bavaria,2011-11-03,0
87610,87611,2012-06-11,2012-06-28,885,40,anthracite,65,29.9,1317,Mrs,1900-11-19,Bavaria,2011-11-03,0
87649,87650,2012-06-11,2012-06-13,523,m,magenta,3,7.9,27102,Mrs,1900-11-19,Schleswig-Holstein,2011-11-26,0
87650,87651,2012-06-11,2012-06-13,523,m,green,3,14.9,27102,Mrs,1900-11-19,Schleswig-Holstein,2011-11-26,0
88507,88508,2012-06-12,2012-06-13,9,4+,black,4,99.95,28246,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
88914,88915,2012-06-12,2012-06-13,156,38,blue,34,29.9,11194,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
88958,88959,2012-06-12,2012-06-13,585,xxl,black,11,49.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,1
88959,88960,2012-06-12,2012-06-13,418,44,petrol,11,49.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,1
88960,88961,2012-06-12,,245,36,grey,1,79.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,0
88961,88962,2012-06-12,2012-06-22,184,xxl,red,36,59.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,1
89276,89277,2012-06-13,2012-06-20,33,m,green,5,59.9,18527,Mrs,1901-04-22,Baden-Wuerttemberg,2011-08-10,0
89277,89278,2012-06-13,2012-06-26,33,m,blue,5,59.9,18527,Mrs,1901-04-22,Baden-Wuerttemberg,2011-08-10,1
89446,89447,2012-06-13,2012-06-14,557,39,pink,1,129.9,26568,Mrs,1900-11-19,Hamburg,2011-02-16,1
89447,89448,2012-06-13,2012-06-14,452,39,purple,1,89.9,26568,Mrs,1900-11-19,Hamburg,2011-02-16,1
90033,90034,2012-06-13,2012-06-14,992,48,denim,25,59.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
90034,90035,2012-06-13,2012-06-14,443,48,blue,25,69.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,1
90035,90036,2012-06-13,2012-06-14,491,xxl,black,3,39.9,16281,Mrs,1900-11-19,Brandenburg,2011-08-12,0
90408,90409,2012-06-14,2012-06-15,280,unsized,red,27,4.95,20044,Mrs,1900-11-19,Brandenburg,2011-03-23,0
90409,90410,2012-06-14,2012-06-15,998,unsized,brown,10,169.9,20044,Mrs,1900-11-19,Brandenburg,2011-03-23,0
90507,90508,2012-06-14,2012-06-15,138,m,blue,46,19.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
90508,90509,2012-06-14,2012-06-15,258,m,blue,3,29.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
90509,90510,2012-06-14,2012-06-15,402,m,blue,46,14.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
90510,90511,2012-06-14,2012-06-15,114,38,grey,43,89.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
90511,90512,2012-06-14,2012-06-15,176,38+,black,1,129.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
90512,90513,2012-06-14,2012-06-18,138,m,grey,46,19.9,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
90513,90514,2012-06-14,,199,38,grey,4,69.95,2566,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
90687,90688,2012-06-14,2012-07-19,553,unsized,green,86,0.0,28787,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-21,0
90747,90748,2012-06-14,2012-06-15,214,l,grey,49,89.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
90870,90871,2012-06-14,2012-06-18,804,36,grey,9,59.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,1
90871,90872,2012-06-14,2012-06-21,635,35,white,15,42.95,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,0
91357,91358,2012-06-15,2012-06-26,245,37,grey,1,79.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,0
91498,91499,2012-06-15,2012-06-18,296,6,blue,19,49.9,22354,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
91499,91500,2012-06-15,2012-06-18,296,6+,blue,19,49.9,22354,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
91500,91501,2012-06-15,2012-06-18,132,39,blue,45,79.9,22354,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
91501,91502,2012-06-15,2012-06-18,90,40,blue,24,59.9,22354,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
91574,91575,2012-06-15,2012-06-18,26,40,petrol,18,89.9,28956,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-10,1
91656,91657,2012-06-15,2012-06-18,446,40,green,23,99.9,28972,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
91657,91658,2012-06-15,2012-06-18,45,m,magenta,5,79.9,28972,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
91658,91659,2012-06-15,2012-06-18,45,m,grey,5,79.9,28972,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
91659,91660,2012-06-15,2012-06-18,34,40,red,23,89.9,28972,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
91660,91661,2012-06-15,2012-06-18,90,40,green,24,69.9,28972,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
91709,91710,2012-06-15,2012-06-18,85,38,red,40,109.9,28990,Mrs,1900-11-19,Bavaria,2011-04-22,0
91710,91711,2012-06-15,2012-06-18,593,38+,blue,70,119.9,28990,Mrs,1900-11-19,Bavaria,2011-04-22,0
91711,91712,2012-06-15,2012-06-22,159,39,bordeaux,54,79.9,28990,Mrs,1900-11-19,Bavaria,2011-04-22,0
91781,91782,2012-06-15,2012-06-18,187,l,white,14,49.9,26587,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
91782,91783,2012-06-15,2012-06-18,187,l,purple,14,49.9,26587,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
